timestamp,total_memory
1776240798,909253
1776240804,914101
1776240810,918949
1776240816,918143
1776240822,917337
1776240828,916532
1776240834,915726
1776240840,914920
1776240846,913654
1776240852,912387
1776240858,911121
1776240864,909854
1776240870,908588
1776240876,907858
1776240882,907129
1776240888,906399
1776240894,905670
1776240900,904940
1776240906,903386
1776240912,901833
1776240918,900279
1776240924,898726
1776240930,897172
1776240936,896860
1776240942,896548
1776240948,896236
1776240954,895924
1776240960,895612
1776240966,901021
1776240972,906430
1776240978,911838
1776240984,917247
1776240990,922656
1776240996,919701
1776241002,916746
1776241008,913790
1776241014,910835
1776241020,907880
1776241026,908963
1776241032,910046
1776241038,911130
1776241044,912213
1776241050,913296
1776241056,913563
1776241062,913830
1776241068,914098
1776241074,914365
1776241080,914632
1776241086,911938
1776241092,909243
1776241098,906549
1776241104,903854
1776241110,901160
1776241116,901769
1776241122,902379
1776241128,902988
1776241134,903598
1776241140,904207
1776241146,905389
1776241152,906571
1776241158,907752
1776241164,908934
1776241170,910116
1776241176,913999
1776241182,917882
1776241188,921765
1776241194,925648
1776241200,929531
1776241206,924519
1776241212,919507
1776241218,914495
1776241224,909483
1776241230,904471
1776241236,904655
1776241242,904839
1776241248,905023
1776241254,905207
1776241260,905391
1776241266,907809
1776241272,910228
1776241278,912646
1776241284,915065
1776241290,917483
1776241296,914369
1776241302,911255
1776241308,908140
1776241314,905026
1776241320,901912
1776241326,901495
1776241332,901078
1776241338,900662
1776241344,900245
1776241350,899828
1776241356,900072
1776241362,900316
1776241368,900559
1776241374,900803
1776241380,901047
1776241386,904126
1776241392,907205
1776241398,910285
1776241404,913364
1776241410,916443
1776241416,915249
1776241422,914056
1776241428,912862
1776241434,911669
1776241440,910475
1776241446,915955
1776241452,921435
1776241458,926915
1776241464,932395
1776241470,937875
1776241476,932380
1776241482,926885
1776241488,921389
1776241494,915894
1776241500,910399
1776241506,910969
1776241512,911538
1776241518,912108
1776241524,912677
1776241530,913247
1776241536,912854
1776241542,912461
1776241548,912069
